ID_Data;Data;Rok;Miesiac;NumerMiesiaca;Dzien;DzienTygodnia;NumerDniaTygodnia;Weekend;Swieto;Wakacje
940;2024-07-28;2024;July;7;28;Sunday;7;weekend;brak święta;wakacje letnie
941;2024-07-29;2024;July;7;29;Monday;1;dzień pracujący;brak święta;wakacje letnie
942;2024-07-30;2024;July;7;30;Tuesday;2;dzień pracujący;brak święta;wakacje letnie
943;2024-07-31;2024;July;7;31;Wednesday;3;dzień pracujący;brak święta;wakacje letnie
944;2024-08-01;2024;August;8;1;Thursday;4;dzień pracujący;brak święta;wakacje letnie
945;2024-08-02;2024;August;8;2;Friday;5;dzień pracujący;brak święta;wakacje letnie
946;2024-08-03;2024;August;8;3;Saturday;6;weekend;brak święta;wakacje letnie
947;2024-08-04;2024;August;8;4;Sunday;7;weekend;brak święta;wakacje letnie
948;2024-08-05;2024;August;8;5;Monday;1;dzień pracujący;brak święta;wakacje letnie
949;2024-08-06;2024;August;8;6;Tuesday;2;dzień pracujący;brak święta;wakacje letnie
950;2024-08-07;2024;August;8;7;Wednesday;3;dzień pracujący;brak święta;wakacje letnie
951;2024-08-08;2024;August;8;8;Thursday;4;dzień pracujący;brak święta;wakacje letnie
952;2024-08-09;2024;August;8;9;Friday;5;dzień pracujący;brak święta;wakacje letnie
953;2024-08-10;2024;August;8;10;Saturday;6;weekend;brak święta;wakacje letnie
954;2024-08-11;2024;August;8;11;Sunday;7;weekend;brak święta;wakacje letnie
955;2024-08-12;2024;August;8;12;Monday;1;dzień pracujący;brak święta;wakacje letnie
956;2024-08-13;2024;August;8;13;Tuesday;2;dzień pracujący;brak święta;wakacje letnie
957;2024-08-14;2024;August;8;14;Wednesday;3;dzień pracujący;brak święta;wakacje letnie
958;2024-08-15;2024;August;8;15;Thursday;4;dzień pracujący;Wniebowstąpienie NMP;wakacje letnie
959;2024-08-16;2024;August;8;16;Friday;5;dzień pracujący;brak święta;wakacje letnie
960;2024-08-17;2024;August;8;17;Saturday;6;weekend;brak święta;wakacje letnie
961;2024-08-18;2024;August;8;18;Sunday;7;weekend;brak święta;wakacje letnie
962;2024-08-19;2024;August;8;19;Monday;1;dzień pracujący;brak święta;wakacje letnie
963;2024-08-20;2024;August;8;20;Tuesday;2;dzień pracujący;brak święta;wakacje letnie
964;2024-08-21;2024;August;8;21;Wednesday;3;dzień pracujący;brak święta;wakacje letnie
965;2024-08-22;2024;August;8;22;Thursday;4;dzień pracujący;brak święta;wakacje letnie
966;2024-08-23;2024;August;8;23;Friday;5;dzień pracujący;brak święta;wakacje letnie
967;2024-08-24;2024;August;8;24;Saturday;6;weekend;brak święta;wakacje letnie
968;2024-08-25;2024;August;8;25;Sunday;7;weekend;brak święta;wakacje letnie
969;2024-08-26;2024;August;8;26;Monday;1;dzień pracujący;brak święta;wakacje letnie
970;2024-08-27;2024;August;8;27;Tuesday;2;dzień pracujący;brak święta;wakacje letnie
971;2024-08-28;2024;August;8;28;Wednesday;3;dzień pracujący;brak święta;wakacje letnie
972;2024-08-29;2024;August;8;29;Thursday;4;dzień pracujący;brak święta;wakacje letnie
973;2024-08-30;2024;August;8;30;Friday;5;dzień pracujący;brak święta;wakacje letnie
974;2024-08-31;2024;August;8;31;Saturday;6;weekend;brak święta;wakacje letnie
975;2024-09-01;2024;September;9;1;Sunday;7;weekend;brak święta;brak wakacji
976;2024-09-02;2024;September;9;2;Monday;1;dzień pracujący;brak święta;brak wakacji
977;2024-09-03;2024;September;9;3;Tuesday;2;dzień pracujący;brak święta;brak wakacji
978;2024-09-04;2024;September;9;4;Wednesday;3;dzień pracujący;brak święta;brak wakacji
979;2024-09-05;2024;September;9;5;Thursday;4;dzień pracujący;brak święta;brak wakacji
980;2024-09-06;2024;September;9;6;Friday;5;dzień pracujący;brak święta;brak wakacji
981;2024-09-07;2024;September;9;7;Saturday;6;weekend;brak święta;brak wakacji
982;2024-09-08;2024;September;9;8;Sunday;7;weekend;brak święta;brak wakacji
983;2024-09-09;2024;September;9;9;Monday;1;dzień pracujący;brak święta;brak wakacji
984;2024-09-10;2024;September;9;10;Tuesday;2;dzień pracujący;brak święta;brak wakacji
985;2024-09-11;2024;September;9;11;Wednesday;3;dzień pracujący;brak święta;brak wakacji
986;2024-09-12;2024;September;9;12;Thursday;4;dzień pracujący;brak święta;brak wakacji
987;2024-09-13;2024;September;9;13;Friday;5;dzień pracujący;brak święta;brak wakacji
988;2024-09-14;2024;September;9;14;Saturday;6;weekend;brak święta;brak wakacji
989;2024-09-15;2024;September;9;15;Sunday;7;weekend;brak święta;brak wakacji
990;2024-09-16;2024;September;9;16;Monday;1;dzień pracujący;brak święta;brak wakacji
991;2024-09-17;2024;September;9;17;Tuesday;2;dzień pracujący;brak święta;brak wakacji
992;2024-09-18;2024;September;9;18;Wednesday;3;dzień pracujący;brak święta;brak wakacji
993;2024-09-19;2024;September;9;19;Thursday;4;dzień pracujący;brak święta;brak wakacji
994;2024-09-20;2024;September;9;20;Friday;5;dzień pracujący;brak święta;brak wakacji
995;2024-09-21;2024;September;9;21;Saturday;6;weekend;brak święta;brak wakacji
996;2024-09-22;2024;September;9;22;Sunday;7;weekend;brak święta;brak wakacji
997;2024-09-23;2024;September;9;23;Monday;1;dzień pracujący;brak święta;brak wakacji
998;2024-09-24;2024;September;9;24;Tuesday;2;dzień pracujący;brak święta;brak wakacji
999;2024-09-25;2024;September;9;25;Wednesday;3;dzień pracujący;brak święta;brak wakacji
1000;2024-09-26;2024;September;9;26;Thursday;4;dzień pracujący;brak święta;brak wakacji
1001;2024-09-27;2024;September;9;27;Friday;5;dzień pracujący;brak święta;brak wakacji
1002;2024-09-28;2024;September;9;28;Saturday;6;weekend;brak święta;brak wakacji
1003;2024-09-29;2024;September;9;29;Sunday;7;weekend;brak święta;brak wakacji
1004;2024-09-30;2024;September;9;30;Monday;1;dzień pracujący;brak święta;brak wakacji
1005;2024-10-01;2024;October;10;1;Tuesday;2;dzień pracujący;brak święta;brak wakacji
1006;2024-10-02;2024;October;10;2;Wednesday;3;dzień pracujący;brak święta;brak wakacji
1007;2024-10-03;2024;October;10;3;Thursday;4;dzień pracujący;brak święta;brak wakacji
1008;2024-10-04;2024;October;10;4;Friday;5;dzień pracujący;brak święta;brak wakacji
1009;2024-10-05;2024;October;10;5;Saturday;6;weekend;brak święta;brak wakacji
1010;2024-10-06;2024;October;10;6;Sunday;7;weekend;brak święta;brak wakacji
1011;2024-10-07;2024;October;10;7;Monday;1;dzień pracujący;brak święta;brak wakacji
1012;2024-10-08;2024;October;10;8;Tuesday;2;dzień pracujący;brak święta;brak wakacji
1013;2024-10-09;2024;October;10;9;Wednesday;3;dzień pracujący;brak święta;brak wakacji
1014;2024-10-10;2024;October;10;10;Thursday;4;dzień pracujący;brak święta;brak wakacji
1015;2024-10-11;2024;October;10;11;Friday;5;dzień pracujący;brak święta;brak wakacji
1016;2024-10-12;2024;October;10;12;Saturday;6;weekend;brak święta;brak wakacji
1017;2024-10-13;2024;October;10;13;Sunday;7;weekend;brak święta;brak wakacji
1018;2024-10-14;2024;October;10;14;Monday;1;dzień pracujący;brak święta;brak wakacji
1019;2024-10-15;2024;October;10;15;Tuesday;2;dzień pracujący;brak święta;brak wakacji
1020;2024-10-16;2024;October;10;16;Wednesday;3;dzień pracujący;brak święta;brak wakacji
1021;2024-10-17;2024;October;10;17;Thursday;4;dzień pracujący;brak święta;brak wakacji
1022;2024-10-18;2024;October;10;18;Friday;5;dzień pracujący;brak święta;brak wakacji
1023;2024-10-19;2024;October;10;19;Saturday;6;weekend;brak święta;brak wakacji
1024;2024-10-20;2024;October;10;20;Sunday;7;weekend;brak święta;brak wakacji
1025;2024-10-21;2024;October;10;21;Monday;1;dzień pracujący;brak święta;brak wakacji
1026;2024-10-22;2024;October;10;22;Tuesday;2;dzień pracujący;brak święta;brak wakacji
1027;2024-10-23;2024;October;10;23;Wednesday;3;dzień pracujący;brak święta;brak wakacji
1028;2024-10-24;2024;October;10;24;Thursday;4;dzień pracujący;brak święta;brak wakacji
1029;2024-10-25;2024;October;10;25;Friday;5;dzień pracujący;brak święta;brak wakacji
1030;2024-10-26;2024;October;10;26;Saturday;6;weekend;brak święta;brak wakacji
1031;2024-10-27;2024;October;10;27;Sunday;7;weekend;brak święta;brak wakacji
1032;2024-10-28;2024;October;10;28;Monday;1;dzień pracujący;brak święta;brak wakacji
1033;2024-10-29;2024;October;10;29;Tuesday;2;dzień pracujący;brak święta;brak wakacji
1034;2024-10-30;2024;October;10;30;Wednesday;3;dzień pracujący;brak święta;brak wakacji
1035;2024-10-31;2024;October;10;31;Thursday;4;dzień pracujący;brak święta;brak wakacji
1036;2024-11-01;2024;November;11;1;Friday;5;dzień pracujący;Wszystkich Świętych;brak wakacji
1037;2024-11-02;2024;November;11;2;Saturday;6;weekend;brak święta;brak wakacji
1038;2024-11-03;2024;November;11;3;Sunday;7;weekend;brak święta;brak wakacji
1039;2024-11-04;2024;November;11;4;Monday;1;dzień pracujący;brak święta;brak wakacji
1040;2024-11-05;2024;November;11;5;Tuesday;2;dzień pracujący;brak święta;brak wakacji
1041;2024-11-06;2024;November;11;6;Wednesday;3;dzień pracujący;brak święta;brak wakacji
1042;2024-11-07;2024;November;11;7;Thursday;4;dzień pracujący;brak święta;brak wakacji
1043;2024-11-08;2024;November;11;8;Friday;5;dzień pracujący;brak święta;brak wakacji
1044;2024-11-09;2024;November;11;9;Saturday;6;weekend;brak święta;brak wakacji
1045;2024-11-10;2024;November;11;10;Sunday;7;weekend;brak święta;brak wakacji
1046;2024-11-11;2024;November;11;11;Monday;1;dzień pracujący;Święto Niepodległości;brak wakacji
1047;2024-11-12;2024;November;11;12;Tuesday;2;dzień pracujący;brak święta;brak wakacji
1048;2024-11-13;2024;November;11;13;Wednesday;3;dzień pracujący;brak święta;brak wakacji
1049;2024-11-14;2024;November;11;14;Thursday;4;dzień pracujący;brak święta;brak wakacji
1050;2024-11-15;2024;November;11;15;Friday;5;dzień pracujący;brak święta;brak wakacji
1051;2024-11-16;2024;November;11;16;Saturday;6;weekend;brak święta;brak wakacji
1052;2024-11-17;2024;November;11;17;Sunday;7;weekend;brak święta;brak wakacji
1053;2024-11-18;2024;November;11;18;Monday;1;dzień pracujący;brak święta;brak wakacji
1054;2024-11-19;2024;November;11;19;Tuesday;2;dzień pracujący;brak święta;brak wakacji
1055;2024-11-20;2024;November;11;20;Wednesday;3;dzień pracujący;brak święta;brak wakacji
1056;2024-11-21;2024;November;11;21;Thursday;4;dzień pracujący;brak święta;brak wakacji
1057;2024-11-22;2024;November;11;22;Friday;5;dzień pracujący;brak święta;brak wakacji
1058;2024-11-23;2024;November;11;23;Saturday;6;weekend;brak święta;brak wakacji
1059;2024-11-24;2024;November;11;24;Sunday;7;weekend;brak święta;brak wakacji
1060;2024-11-25;2024;November;11;25;Monday;1;dzień pracujący;brak święta;brak wakacji
1061;2024-11-26;2024;November;11;26;Tuesday;2;dzień pracujący;brak święta;brak wakacji
1062;2024-11-27;2024;November;11;27;Wednesday;3;dzień pracujący;brak święta;brak wakacji
1063;2024-11-28;2024;November;11;28;Thursday;4;dzień pracujący;brak święta;brak wakacji
1064;2024-11-29;2024;November;11;29;Friday;5;dzień pracujący;brak święta;brak wakacji
1065;2024-11-30;2024;November;11;30;Saturday;6;weekend;brak święta;brak wakacji
1066;2024-12-01;2024;December;12;1;Sunday;7;weekend;brak święta;brak wakacji
1067;2024-12-02;2024;December;12;2;Monday;1;dzień pracujący;brak święta;brak wakacji
1068;2024-12-03;2024;December;12;3;Tuesday;2;dzień pracujący;brak święta;brak wakacji
1069;2024-12-04;2024;December;12;4;Wednesday;3;dzień pracujący;brak święta;brak wakacji
1070;2024-12-05;2024;December;12;5;Thursday;4;dzień pracujący;brak święta;brak wakacji
1071;2024-12-06;2024;December;12;6;Friday;5;dzień pracujący;brak święta;brak wakacji
1072;2024-12-07;2024;December;12;7;Saturday;6;weekend;brak święta;brak wakacji
1073;2024-12-08;2024;December;12;8;Sunday;7;weekend;brak święta;brak wakacji
1074;2024-12-09;2024;December;12;9;Monday;1;dzień pracujący;brak święta;brak wakacji
1075;2024-12-10;2024;December;12;10;Tuesday;2;dzień pracujący;brak święta;brak wakacji
1076;2024-12-11;2024;December;12;11;Wednesday;3;dzień pracujący;brak święta;brak wakacji
1077;2024-12-12;2024;December;12;12;Thursday;4;dzień pracujący;brak święta;brak wakacji
1078;2024-12-13;2024;December;12;13;Friday;5;dzień pracujący;brak święta;brak wakacji
1079;2024-12-14;2024;December;12;14;Saturday;6;weekend;brak święta;brak wakacji
1080;2024-12-15;2024;December;12;15;Sunday;7;weekend;brak święta;brak wakacji
1081;2024-12-16;2024;December;12;16;Monday;1;dzień pracujący;brak święta;brak wakacji
1082;2024-12-17;2024;December;12;17;Tuesday;2;dzień pracujący;brak święta;brak wakacji
1083;2024-12-18;2024;December;12;18;Wednesday;3;dzień pracujący;brak święta;brak wakacji
1084;2024-12-19;2024;December;12;19;Thursday;4;dzień pracujący;brak święta;brak wakacji
1085;2024-12-20;2024;December;12;20;Friday;5;dzień pracujący;brak święta;brak wakacji
1086;2024-12-21;2024;December;12;21;Saturday;6;weekend;brak święta;brak wakacji
1087;2024-12-22;2024;December;12;22;Sunday;7;weekend;brak święta;brak wakacji
1088;2024-12-23;2024;December;12;23;Monday;1;dzień pracujący;brak święta;brak wakacji
1089;2024-12-24;2024;December;12;24;Tuesday;2;dzień pracujący;Wigilia;brak wakacji
1090;2024-12-25;2024;December;12;25;Wednesday;3;dzień pracujący;Pierwszy Dzień Bożego Narodzenia;brak wakacji
1091;2024-12-26;2024;December;12;26;Thursday;4;dzień pracujący;Drugi Dzień Bożego Narodzenia;brak wakacji
1092;2024-12-27;2024;December;12;27;Friday;5;dzień pracujący;brak święta;brak wakacji
1093;2024-12-28;2024;December;12;28;Saturday;6;weekend;brak święta;brak wakacji
1094;2024-12-29;2024;December;12;29;Sunday;7;weekend;brak święta;brak wakacji
1095;2024-12-30;2024;December;12;30;Monday;1;dzień pracujący;brak święta;brak wakacji
1096;2024-12-31;2024;December;12;31;Tuesday;2;dzień pracujący;brak święta;brak wakacji
1097;2025-01-01;2025;January;1;1;Wednesday;3;dzień pracujący;Nowy Rok;brak wakacji
1098;2025-01-02;2025;January;1;2;Thursday;4;dzień pracujący;brak święta;brak wakacji
1099;2025-01-03;2025;January;1;3;Friday;5;dzień pracujący;brak święta;brak wakacji
1100;2025-01-04;2025;January;1;4;Saturday;6;weekend;brak święta;brak wakacji
1101;2025-01-05;2025;January;1;5;Sunday;7;weekend;brak święta;brak wakacji
1102;2025-01-06;2025;January;1;6;Monday;1;dzień pracujący;Święto Trzech Króli;brak wakacji
1103;2025-01-07;2025;January;1;7;Tuesday;2;dzień pracujący;brak święta;brak wakacji
1104;2025-01-08;2025;January;1;8;Wednesday;3;dzień pracujący;brak święta;brak wakacji
1105;2025-01-09;2025;January;1;9;Thursday;4;dzień pracujący;brak święta;brak wakacji
1106;2025-01-10;2025;January;1;10;Friday;5;dzień pracujący;brak święta;brak wakacji
1107;2025-01-11;2025;January;1;11;Saturday;6;weekend;brak święta;brak wakacji
1108;2025-01-12;2025;January;1;12;Sunday;7;weekend;brak święta;brak wakacji
1109;2025-01-13;2025;January;1;13;Monday;1;dzień pracujący;brak święta;brak wakacji
1110;2025-01-14;2025;January;1;14;Tuesday;2;dzień pracujący;brak święta;brak wakacji
1111;2025-01-15;2025;January;1;15;Wednesday;3;dzień pracujący;brak święta;brak wakacji
1112;2025-01-16;2025;January;1;16;Thursday;4;dzień pracujący;brak święta;brak wakacji
1113;2025-01-17;2025;January;1;17;Friday;5;dzień pracujący;brak święta;brak wakacji
1114;2025-01-18;2025;January;1;18;Saturday;6;weekend;brak święta;brak wakacji
1115;2025-01-19;2025;January;1;19;Sunday;7;weekend;brak święta;brak wakacji
1116;2025-01-20;2025;January;1;20;Monday;1;dzień pracujący;brak święta;brak wakacji
1117;2025-01-21;2025;January;1;21;Tuesday;2;dzień pracujący;brak święta;brak wakacji
1118;2025-01-22;2025;January;1;22;Wednesday;3;dzień pracujący;brak święta;brak wakacji
1119;2025-01-23;2025;January;1;23;Thursday;4;dzień pracujący;brak święta;brak wakacji
1120;2025-01-24;2025;January;1;24;Friday;5;dzień pracujący;brak święta;brak wakacji
1121;2025-01-25;2025;January;1;25;Saturday;6;weekend;brak święta;brak wakacji
1122;2025-01-26;2025;January;1;26;Sunday;7;weekend;brak święta;brak wakacji
1123;2025-01-27;2025;January;1;27;Monday;1;dzień pracujący;brak święta;brak wakacji
1124;2025-01-28;2025;January;1;28;Tuesday;2;dzień pracujący;brak święta;brak wakacji
1125;2025-01-29;2025;January;1;29;Wednesday;3;dzień pracujący;brak święta;brak wakacji
1126;2025-01-30;2025;January;1;30;Thursday;4;dzień pracujący;brak święta;brak wakacji
1127;2025-01-31;2025;January;1;31;Friday;5;dzień pracujący;brak święta;brak wakacji
1128;2025-02-01;2025;February;2;1;Saturday;6;weekend;brak święta;ferie zimowe
1129;2025-02-02;2025;February;2;2;Sunday;7;weekend;brak święta;ferie zimowe
1130;2025-02-03;2025;February;2;3;Monday;1;dzień pracujący;brak święta;ferie zimowe
1131;2025-02-04;2025;February;2;4;Tuesday;2;dzień pracujący;brak święta;ferie zimowe
1132;2025-02-05;2025;February;2;5;Wednesday;3;dzień pracujący;brak święta;ferie zimowe
1133;2025-02-06;2025;February;2;6;Thursday;4;dzień pracujący;brak święta;ferie zimowe
1134;2025-02-07;2025;February;2;7;Friday;5;dzień pracujący;brak święta;ferie zimowe
1135;2025-02-08;2025;February;2;8;Saturday;6;weekend;brak święta;ferie zimowe
1136;2025-02-09;2025;February;2;9;Sunday;7;weekend;brak święta;ferie zimowe
1137;2025-02-10;2025;February;2;10;Monday;1;dzień pracujący;brak święta;ferie zimowe
1138;2025-02-11;2025;February;2;11;Tuesday;2;dzień pracujący;brak święta;ferie zimowe
1139;2025-02-12;2025;February;2;12;Wednesday;3;dzień pracujący;brak święta;ferie zimowe
1140;2025-02-13;2025;February;2;13;Thursday;4;dzień pracujący;brak święta;ferie zimowe
1141;2025-02-14;2025;February;2;14;Friday;5;dzień pracujący;brak święta;ferie zimowe
1142;2025-02-15;2025;February;2;15;Saturday;6;weekend;brak święta;ferie zimowe
1143;2025-02-16;2025;February;2;16;Sunday;7;weekend;brak święta;brak wakacji
1144;2025-02-17;2025;February;2;17;Monday;1;dzień pracujący;brak święta;brak wakacji
1145;2025-02-18;2025;February;2;18;Tuesday;2;dzień pracujący;brak święta;brak wakacji
1146;2025-02-19;2025;February;2;19;Wednesday;3;dzień pracujący;brak święta;brak wakacji
1147;2025-02-20;2025;February;2;20;Thursday;4;dzień pracujący;brak święta;brak wakacji
1148;2025-02-21;2025;February;2;21;Friday;5;dzień pracujący;brak święta;brak wakacji
1149;2025-02-22;2025;February;2;22;Saturday;6;weekend;brak święta;brak wakacji
1150;2025-02-23;2025;February;2;23;Sunday;7;weekend;brak święta;brak wakacji
1151;2025-02-24;2025;February;2;24;Monday;1;dzień pracujący;brak święta;brak wakacji
1152;2025-02-25;2025;February;2;25;Tuesday;2;dzień pracujący;brak święta;brak wakacji
1153;2025-02-26;2025;February;2;26;Wednesday;3;dzień pracujący;brak święta;brak wakacji
1154;2025-02-27;2025;February;2;27;Thursday;4;dzień pracujący;brak święta;brak wakacji
1155;2025-02-28;2025;February;2;28;Friday;5;dzień pracujący;brak święta;brak wakacji
1156;2025-03-01;2025;March;3;1;Saturday;6;weekend;brak święta;brak wakacji
1157;2025-03-02;2025;March;3;2;Sunday;7;weekend;brak święta;brak wakacji
1158;2025-03-03;2025;March;3;3;Monday;1;dzień pracujący;brak święta;brak wakacji
1159;2025-03-04;2025;March;3;4;Tuesday;2;dzień pracujący;brak święta;brak wakacji
1160;2025-03-05;2025;March;3;5;Wednesday;3;dzień pracujący;brak święta;brak wakacji
1161;2025-03-06;2025;March;3;6;Thursday;4;dzień pracujący;brak święta;brak wakacji
1162;2025-03-07;2025;March;3;7;Friday;5;dzień pracujący;brak święta;brak wakacji
1163;2025-03-08;2025;March;3;8;Saturday;6;weekend;brak święta;brak wakacji
1164;2025-03-09;2025;March;3;9;Sunday;7;weekend;brak święta;brak wakacji
1165;2025-03-10;2025;March;3;10;Monday;1;dzień pracujący;brak święta;brak wakacji
1166;2025-03-11;2025;March;3;11;Tuesday;2;dzień pracujący;brak święta;brak wakacji
1167;2025-03-12;2025;March;3;12;Wednesday;3;dzień pracujący;brak święta;brak wakacji
1168;2025-03-13;2025;March;3;13;Thursday;4;dzień pracujący;brak święta;brak wakacji
1169;2025-03-14;2025;March;3;14;Friday;5;dzień pracujący;brak święta;brak wakacji
1170;2025-03-15;2025;March;3;15;Saturday;6;weekend;brak święta;brak wakacji
1171;2025-03-16;2025;March;3;16;Sunday;7;weekend;brak święta;brak wakacji
1172;2025-03-17;2025;March;3;17;Monday;1;dzień pracujący;brak święta;brak wakacji
1173;2025-03-18;2025;March;3;18;Tuesday;2;dzień pracujący;brak święta;brak wakacji
1174;2025-03-19;2025;March;3;19;Wednesday;3;dzień pracujący;brak święta;brak wakacji
1175;2025-03-20;2025;March;3;20;Thursday;4;dzień pracujący;brak święta;brak wakacji
1176;2025-03-21;2025;March;3;21;Friday;5;dzień pracujący;brak święta;brak wakacji
1177;2025-03-22;2025;March;3;22;Saturday;6;weekend;brak święta;brak wakacji
1178;2025-03-23;2025;March;3;23;Sunday;7;weekend;brak święta;brak wakacji
1179;2025-03-24;2025;March;3;24;Monday;1;dzień pracujący;brak święta;brak wakacji
1180;2025-03-25;2025;March;3;25;Tuesday;2;dzień pracujący;brak święta;brak wakacji
1181;2025-03-26;2025;March;3;26;Wednesday;3;dzień pracujący;brak święta;brak wakacji
1182;2025-03-27;2025;March;3;27;Thursday;4;dzień pracujący;brak święta;brak wakacji
1183;2025-03-28;2025;March;3;28;Friday;5;dzień pracujący;brak święta;brak wakacji
1184;2025-03-29;2025;March;3;29;Saturday;6;weekend;brak święta;brak wakacji
1185;2025-03-30;2025;March;3;30;Sunday;7;weekend;brak święta;brak wakacji
1186;2025-03-31;2025;March;3;31;Monday;1;dzień pracujący;brak święta;brak wakacji
1187;2025-04-01;2025;April;4;1;Tuesday;2;dzień pracujący;brak święta;brak wakacji
1188;2025-04-02;2025;April;4;2;Wednesday;3;dzień pracujący;brak święta;brak wakacji
1189;2025-04-03;2025;April;4;3;Thursday;4;dzień pracujący;brak święta;brak wakacji
1190;2025-04-04;2025;April;4;4;Friday;5;dzień pracujący;brak święta;brak wakacji
1191;2025-04-05;2025;April;4;5;Saturday;6;weekend;brak święta;brak wakacji
1192;2025-04-06;2025;April;4;6;Sunday;7;weekend;brak święta;brak wakacji
1193;2025-04-07;2025;April;4;7;Monday;1;dzień pracujący;brak święta;brak wakacji
1194;2025-04-08;2025;April;4;8;Tuesday;2;dzień pracujący;brak święta;brak wakacji
1195;2025-04-09;2025;April;4;9;Wednesday;3;dzień pracujący;brak święta;brak wakacji
1196;2025-04-10;2025;April;4;10;Thursday;4;dzień pracujący;brak święta;brak wakacji
1197;2025-04-11;2025;April;4;11;Friday;5;dzień pracujący;brak święta;brak wakacji
1198;2025-04-12;2025;April;4;12;Saturday;6;weekend;brak święta;brak wakacji
1199;2025-04-13;2025;April;4;13;Sunday;7;weekend;brak święta;brak wakacji
1200;2025-04-14;2025;April;4;14;Monday;1;dzień pracujący;brak święta;brak wakacji
1201;2025-04-15;2025;April;4;15;Tuesday;2;dzień pracujący;brak święta;brak wakacji
1202;2025-04-16;2025;April;4;16;Wednesday;3;dzień pracujący;brak święta;brak wakacji
1203;2025-04-17;2025;April;4;17;Thursday;4;dzień pracujący;brak święta;brak wakacji
1204;2025-04-18;2025;April;4;18;Friday;5;dzień pracujący;brak święta;brak wakacji
1205;2025-04-19;2025;April;4;19;Saturday;6;weekend;brak święta;brak wakacji
1206;2025-04-20;2025;April;4;20;Sunday;7;weekend;Wielkanoc;brak wakacji
1207;2025-04-21;2025;April;4;21;Monday;1;dzień pracujący;Poniedziałek Wielkanocny;brak wakacji
1208;2025-04-22;2025;April;4;22;Tuesday;2;dzień pracujący;brak święta;brak wakacji
1209;2025-04-23;2025;April;4;23;Wednesday;3;dzień pracujący;brak święta;brak wakacji
1210;2025-04-24;2025;April;4;24;Thursday;4;dzień pracujący;brak święta;brak wakacji
1211;2025-04-25;2025;April;4;25;Friday;5;dzień pracujący;brak święta;brak wakacji
1212;2025-04-26;2025;April;4;26;Saturday;6;weekend;brak święta;brak wakacji
1213;2025-04-27;2025;April;4;27;Sunday;7;weekend;brak święta;brak wakacji
1214;2025-04-28;2025;April;4;28;Monday;1;dzień pracujący;brak święta;brak wakacji
1215;2025-04-29;2025;April;4;29;Tuesday;2;dzień pracujący;brak święta;brak wakacji
1216;2025-04-30;2025;April;4;30;Wednesday;3;dzień pracujący;brak święta;brak wakacji
1217;2025-05-01;2025;May;5;1;Thursday;4;dzień pracujący;Święto Pracy;brak wakacji
1218;2025-05-02;2025;May;5;2;Friday;5;dzień pracujący;brak święta;brak wakacji
1219;2025-05-03;2025;May;5;3;Saturday;6;weekend;Święto Konstytucji 3 Maja;brak wakacji
1220;2025-05-04;2025;May;5;4;Sunday;7;weekend;brak święta;brak wakacji
1221;2025-05-05;2025;May;5;5;Monday;1;dzień pracujący;brak święta;brak wakacji
1222;2025-05-06;2025;May;5;6;Tuesday;2;dzień pracujący;brak święta;brak wakacji
1223;2025-05-07;2025;May;5;7;Wednesday;3;dzień pracujący;brak święta;brak wakacji
1224;2025-05-08;2025;May;5;8;Thursday;4;dzień pracujący;brak święta;brak wakacji
1225;2025-05-09;2025;May;5;9;Friday;5;dzień pracujący;brak święta;brak wakacji
1226;2025-05-10;2025;May;5;10;Saturday;6;weekend;brak święta;brak wakacji
1227;2025-05-11;2025;May;5;11;Sunday;7;weekend;brak święta;brak wakacji
1228;2025-05-12;2025;May;5;12;Monday;1;dzień pracujący;brak święta;brak wakacji
1229;2025-05-13;2025;May;5;13;Tuesday;2;dzień pracujący;brak święta;brak wakacji
1230;2025-05-14;2025;May;5;14;Wednesday;3;dzień pracujący;brak święta;brak wakacji
1231;2025-05-15;2025;May;5;15;Thursday;4;dzień pracujący;brak święta;brak wakacji
1232;2025-05-16;2025;May;5;16;Friday;5;dzień pracujący;brak święta;brak wakacji
1233;2025-05-17;2025;May;5;17;Saturday;6;weekend;brak święta;brak wakacji
1234;2025-05-18;2025;May;5;18;Sunday;7;weekend;brak święta;brak wakacji
1235;2025-05-19;2025;May;5;19;Monday;1;dzień pracujący;brak święta;brak wakacji
1236;2025-05-20;2025;May;5;20;Tuesday;2;dzień pracujący;brak święta;brak wakacji
1237;2025-05-21;2025;May;5;21;Wednesday;3;dzień pracujący;brak święta;brak wakacji
1238;2025-05-22;2025;May;5;22;Thursday;4;dzień pracujący;brak święta;brak wakacji
1239;2025-05-23;2025;May;5;23;Friday;5;dzień pracujący;brak święta;brak wakacji
1240;2025-05-24;2025;May;5;24;Saturday;6;weekend;brak święta;brak wakacji
1241;2025-05-25;2025;May;5;25;Sunday;7;weekend;brak święta;brak wakacji
1242;2025-05-26;2025;May;5;26;Monday;1;dzień pracujący;brak święta;brak wakacji
1243;2025-05-27;2025;May;5;27;Tuesday;2;dzień pracujący;brak święta;brak wakacji
1244;2025-05-28;2025;May;5;28;Wednesday;3;dzień pracujący;brak święta;brak wakacji
1245;2025-05-29;2025;May;5;29;Thursday;4;dzień pracujący;brak święta;brak wakacji
1246;2025-05-30;2025;May;5;30;Friday;5;dzień pracujący;brak święta;brak wakacji
1247;2025-05-31;2025;May;5;31;Saturday;6;weekend;brak święta;brak wakacji
